Title_id,Title,Author_id,show_date,Views,Likes,Link
3929,What the US health care system assumes about you,A_3005,2018-11-01,1400000,43000,https://ted.com/talks/mitchell_katz_what_the_us_health_care_system_assumes_about_you
3930,What vaccinating vampire bats can teach us about pandemics,A_955,2018-11-01,2200000,66000,https://ted.com/talks/daniel_streicker_what_vaccinating_vampire_bats_can_teach_us_about_pandemics
3931,What you can do about your country's ugly history,A_3157,2018-11-01,139000,4100,https://ted.com/talks/nikki_sanchez_what_you_can_do_about_your_country_s_ugly_history
3932,What you should know about vaping and e-cigarettes,A_4013,2018-11-01,2700000,82000,https://ted.com/talks/suchitra_krishnan_sarin_what_you_should_know_about_vaping_and_e_cigarettes
3933,What your breath could reveal about your health,A_2216,2018-11-01,2300000,70000,https://ted.com/talks/julian_burschka_what_your_breath_could_reveal_about_your_health
3934,What's needed to bring the US voting system into the 21st century,A_4165,2018-11-01,1500000,46000,https://ted.com/talks/tiana_epps_johnson_what_s_needed_to_bring_the_us_voting_system_into_the_21st_century
3935,What's the smallest thing in the universe?,A_2128,2018-11-01,1000000,31000,https://ted.com/talks/jonathan_butterworth_what_s_the_smallest_thing_in_the_universe
3936,"When technology can read minds, how will we protect our privacy?",A_3177,2018-11-01,1900000,58000,https://ted.com/talks/nita_farahany_when_technology_can_read_minds_how_will_we_protect_our_privacy
3937,Who decides what art means? ,A_1649,2018-11-01,776000,23000,https://ted.com/talks/hayley_levitt_who_decides_what_art_means
3938,Why Black girls are targeted for punishment at school — and how to change that,A_3026,2018-11-01,1900000,57000,https://ted.com/talks/monique_w_morris_why_black_girls_are_targeted_for_punishment_at_school_and_how_to_change_that
3939,Why I turned Chicago's abandoned homes into art,A_182,2018-11-01,352000,10000,https://ted.com/talks/amanda_williams_why_i_turned_chicago_s_abandoned_homes_into_art
3940,Why is meningitis so dangerous?,A_2893,2018-11-01,2200000,66000,https://ted.com/talks/melvin_sanicas_why_is_meningitis_so_dangerous
3941,Why it's so hard to make healthy decisions,A_995,2018-11-01,3300000,100000,https://ted.com/talks/david_asch_why_it_s_so_hard_to_make_healthy_decisions
3942,Why noise is bad for your health — and what you can do about it,A_2814,2018-11-01,2200000,66000,https://ted.com/talks/mathias_basner_why_noise_is_bad_for_your_health_and_what_you_can_do_about_it
3943,Why should you read Kurt Vonnegut? ,A_2901,2018-11-01,1200000,37000,https://ted.com/talks/mia_nacamulli_why_should_you_read_kurt_vonnegut
3944,Why student journalists should be protected from censorship,A_3113,2018-11-01,9600,288,https://ted.com/talks/neha_madhira_and_haley_stack_why_student_journalists_should_be_protected_from_censorship
3945,"Why the ""good immigrant"" is a bad narrative",A_2667,2018-11-01,17000,533,https://ted.com/talks/maeve_higgins_why_the_good_immigrant_is_a_bad_narrative
3946,Why we need bugs,A_929,2018-11-01,53000,1600,https://ted.com/talks/danae_wolfe_why_we_need_bugs
3947,Why we need to build robots we can trust,A_429,2018-11-01,9000,272,https://ted.com/talks/ayanna_howard_why_we_need_to_build_robots_we_can_trust
3948,Why we need to design cameras for robots,A_2223,2018-11-01,3700,111,https://ted.com/talks/julie_chang_why_we_need_to_design_cameras_for_robots
3949, A brie(f) history of cheese,A_3306,2018-12-01,11000000,358000,https://ted.com/talks/paul_s_kindstedt_a_brie_f_history_of_cheese
3950,"""Everything happens for a reason"" — and other lies I've loved",A_2291,2018-12-01,7300000,219000,https://ted.com/talks/kate_bowler_everything_happens_for_a_reason_and_other_lies_i_ve_loved
3951,"""The Rich Man's House"" / ""Woke Up This Morning (With My Mind Stayed on Freedom)""",A_3506,2018-12-01,6100,184,https://ted.com/talks/resistance_revival_chorus_the_rich_man_s_house_woke_up_this_morning_with_my_mind_stayed_on_freedom
3952,"""The Singularity""",A_2744,2018-12-01,14000,430,https://ted.com/talks/marie_howe_the_singularity
3953,7 common questions about workplace romance,A_216,2018-12-01,2500000,75000,https://ted.com/talks/amy_nicole_baker_7_common_questions_about_workplace_romance
3954,A 13-year-old's plan for removing plastic from the oceans,A_1612,2018-12-01,54000,1600,https://ted.com/talks/haaziq_kazi_a_13_year_old_s_plan_for_removing_plastic_from_the_oceans
3955,A short history of trans people's long fight for equality,A_3704,2018-12-01,1900000,59000,https://ted.com/talks/samy_nour_younes_a_short_history_of_trans_people_s_long_fight_for_equality
3956,An architect's subversive reimagining of the US-Mexico border wall,A_3631,2018-12-01,1600000,49000,https://ted.com/talks/ronald_rael_an_architect_s_subversive_reimagining_of_the_us_mexico_border_wall
3957,Antibiotics changed our food. Here's how to change it back,A_2810,2018-12-01,67000,2000,https://ted.com/talks/maryn_mckenna_antibiotics_changed_our_food_here_s_how_to_change_it_back
3958,Are we running out of clean water?,A_437,2018-12-01,1300000,40000,https://ted.com/talks/balsher_singh_sidhu_are_we_running_out_of_clean_water
3959,Can animals be deceptive?,A_1238,2018-12-01,627000,18000,https://ted.com/talks/eldridge_adams_can_animals_be_deceptive
3960,Can you solve the time travel riddle?,A_934,2018-12-01,2700000,81000,https://ted.com/talks/daniel_finkel_can_you_solve_the_time_travel_riddle
3961,Can you solve the troll's paradox riddle?,A_934,2018-12-01,2600000,78000,https://ted.com/talks/daniel_finkel_can_you_solve_the_troll_s_paradox_riddle
3962,Could a tattoo help you stay healthy?,A_675,2018-12-01,719000,21000,https://ted.com/talks/carson_bruns_could_a_tattoo_help_you_stay_healthy
3963,"Embrace your raw, strange magic",A_680,2018-12-01,2200000,66000,https://ted.com/talks/casey_gerald_embrace_your_raw_strange_magic
3964,From slave to rebel gladiator: The life of Spartacus ,A_1434,2018-12-01,4700000,143000,https://ted.com/talks/fiona_radford_from_slave_to_rebel_gladiator_the_life_of_spartacus
3965,How augmented reality is changing activism,A_1566,2018-12-01,461000,13000,https://ted.com/talks/glenn_cantave_how_augmented_reality_is_changing_activism
3966,How to build community when you feel isolated,A_744,2018-12-01,45000,1300,https://ted.com/talks/chitra_aiyar_how_to_build_community_when_you_feel_isolated
3967,How to recover from activism burnout,A_4386,2018-12-01,1800000,56000,https://ted.com/talks/yana_buhrer_tavanier_how_to_recover_from_activism_burnout
3968,How your brain's executive function works — and how to improve it,A_3675,2018-12-01,4500000,135000,https://ted.com/talks/sabine_doebel_how_your_brain_s_executive_function_works_and_how_to_improve_it
3969,Inside the killer whale matriarchy,A_981,2018-12-01,1300000,41000,https://ted.com/talks/darren_croft_inside_the_killer_whale_matriarchy
3970,Macro-portraits of microscopic insects,A_2545,2018-12-01,6700,202,https://ted.com/talks/levon_biss_macro_portraits_of_microscopic_insects
3971,Passing the mic to migrant farmer workers,A_2651,2018-12-01,8200,246,https://ted.com/talks/monica_ramirez_passing_the_mic_to_migrant_farmer_workers
3972,"Sir Ken Robinson (still) wants an education revolution	",A_4133,2018-12-01,261000,7800,https://ted.com/talks/the_ted_interview_sir_ken_robinson_still_wants_an_education_revolution
3973,The artificial muscles that will power robots of the future,A_794,2018-12-01,556000,16000,https://ted.com/talks/christoph_keplinger_the_artificial_muscles_that_will_power_robots_of_the_future
3974,The beautiful future of solar power,A_2751,2018-12-01,900000,27000,https://ted.com/talks/marjan_van_aubel_the_beautiful_future_of_solar_power
3975,The case for AR and VR in activism,A_1566,2018-12-01,5700,172,https://ted.com/talks/glenn_cantave_the_case_for_ar_and_vr_in_activism
3976,The dangerous race for the South Pole,A_1263,2018-12-01,340000,10000,https://ted.com/talks/elizabeth_leane_the_dangerous_race_for_the_south_pole
3977,This is what makes employees happy at work,A_2911,2018-12-01,3200000,97000,https://ted.com/talks/michael_c_bush_this_is_what_makes_employees_happy_at_work
3978,Wearable tech that helps you navigate by touch,A_2349,2018-12-01,1800000,54000,https://ted.com/talks/keith_kirkland_wearable_tech_that_helps_you_navigate_by_touch
3979,What foods did your ancestors love?,A_363,2018-12-01,2100000,63000,https://ted.com/talks/aparna_pallavi_what_foods_did_your_ancestors_love
3980,What happens to people in solitary confinement,A_2487,2018-12-01,2300000,70000,https://ted.com/talks/laura_rovner_what_happens_to_people_in_solitary_confinement
3981,What if all US health care costs were transparent?,A_1911,2018-12-01,2000000,62000,https://ted.com/talks/jeanne_pinder_what_if_all_us_health_care_costs_were_transparent
3982,What refugees need to start new lives,A_3040,2018-12-01,1800000,54000,https://ted.com/talks/muhammed_idris_what_refugees_need_to_start_new_lives
3983,"Why should you read ""A Midsummer Night's Dream?"" ",A_1755,2018-12-01,1000000,30000,https://ted.com/talks/iseult_gillespie_why_should_you_read_a_midsummer_night_s_dream
3984,Why we need to reclaim vanishing food cultures,A_363,2018-12-01,21000,651,https://ted.com/talks/aparna_pallavi_why_we_need_to_reclaim_vanishing_food_cultures
3985,Why you should bring your whole self to work,A_902,2018-12-01,2400000,74000,https://ted.com/talks/dan_clay_why_you_should_bring_your_whole_self_to_work
3986,"""East Virginia"" / ""John Brown's Dream""",A_3198,2019-01-01,301000,9000,https://ted.com/talks/nora_brown_east_virginia_john_brown_s_dream
3987,3 lessons on starting a movement from a self-defense trailblazer,A_3451,2019-01-01,1900000,58000,https://ted.com/talks/rana_abdelhamid_3_lessons_on_starting_a_movement_from_a_self_defense_trailblazer
3988,3 psychological tricks to help you save money,A_4341,2019-01-01,3600000,109000,https://ted.com/talks/wendy_de_la_rosa_3_psychological_tricks_to_help_you_save_money
3989,3 ways to practice civility,A_3993,2019-01-01,1800000,56000,https://ted.com/talks/steven_petrow_3_ways_to_practice_civility
3990,A day in the life of a Mongolian queen,A_324,2019-01-01,1800000,55000,https://ted.com/talks/anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen
3991,"Big data, small farms and a tale of two tomatoes",A_1359,2019-01-01,1800000,55000,https://ted.com/talks/erin_baumgartner_big_data_small_farms_and_a_tale_of_two_tomatoes
3992,Can you solve the multiplying rabbits riddle?,A_113,2019-01-01,2900000,89000,https://ted.com/talks/alex_gendler_can_you_solve_the_multiplying_rabbits_riddle
3993,Can you solve the vampire hunter riddle?,A_934,2019-01-01,2600000,80000,https://ted.com/talks/daniel_finkel_can_you_solve_the_vampire_hunter_riddle
3994,Can you survive nuclear fallout?,A_588,2019-01-01,1600000,49000,https://ted.com/talks/brooke_buddemeier_and_jessica_s_wieder_can_you_survive_nuclear_fallout
3995,Creative ways to get kids to thrive in school,A_3229,2019-01-01,2400000,74000,https://ted.com/talks/olympia_della_flora_creative_ways_to_get_kids_to_thrive_in_school
3996,How CRISPR lets you edit DNA,A_240,2019-01-01,946000,28000,https://ted.com/talks/andrea_m_henle_how_crispr_lets_you_edit_dna
3997,How do ocean currents work?,A_1959,2019-01-01,1800000,55000,https://ted.com/talks/jennifer_verduin_how_do_ocean_currents_work
3998,How does income affect childhood brain development?,A_2410,2019-01-01,2300000,70000,https://ted.com/talks/kimberly_noble_how_does_income_affect_childhood_brain_development
3999,How Thor got his hammer,A_3765,2019-01-01,12000000,366000,https://ted.com/talks/scott_a_mellor_how_thor_got_his_hammer
4000,How to lead a conversation between people who disagree,A_1399,2019-01-01,3000000,91000,https://ted.com/talks/eve_pearlman_how_to_lead_a_conversation_between_people_who_disagree
4001,How to make applying for jobs less painful,A_3403,2019-01-01,805000,24000,https://ted.com/talks/priyanka_jain_how_to_make_applying_for_jobs_less_painful
4002,How to teach kids to talk about taboo topics,A_2594,2019-01-01,2200000,68000,https://ted.com/talks/liz_kleinrock_how_to_teach_kids_to_talk_about_taboo_topics
4003,The history of the world according to cats,A_1392,2019-01-01,6600000,198000,https://ted.com/talks/eva_maria_geigl_the_history_of_the_world_according_to_cats
4004,The myth of Pandora's box,A_1755,2019-01-01,6600000,200000,https://ted.com/talks/iseult_gillespie_the_myth_of_pandora_s_box
4005,The poetry of everyday speech,A_2218,2019-01-01,73000,2200,https://ted.com/talks/juliana_delgado_lopera_the_poetry_of_everyday_speech
4006,The story we tell about millennials — and who we leave out,A_3501,2019-01-01,2200000,67000,https://ted.com/talks/reniqua_allen_the_story_we_tell_about_millennials_and_who_we_leave_out
4007,The truth about electroconvulsive therapy (ECT),A_1670,2019-01-01,733000,21000,https://ted.com/talks/helen_m_farrell_the_truth_about_electroconvulsive_therapy_ect
4008,This is the side hustle revolution,A_3131,2019-01-01,2400000,72000,https://ted.com/talks/nicaila_matthews_okome_this_is_the_side_hustle_revolution
4009,Want to help save the world? Eat more insects,A_3260,2019-01-01,14000,435,https://ted.com/talks/pat_crowley_want_to_help_save_the_world_eat_more_insects
4010,What prosecutors and incarcerated people can learn from each other,A_1881,2019-01-01,2000000,60000,https://ted.com/talks/jarrell_daniels_what_prosecutors_and_incarcerated_people_can_learn_from_each_other
4011,"Why should you read ""Fahrenheit 451""?",A_1755,2019-01-01,2600000,78000,https://ted.com/talks/iseult_gillespie_why_should_you_read_fahrenheit_451
4012,Why should you read Flannery O'Connor?,A_1755,2019-01-01,332000,9900,https://ted.com/talks/iseult_gillespie_why_should_you_read_flannery_o_connor
4013,Why working from home is good for business,A_2827,2019-01-01,3100000,93000,https://ted.com/talks/matt_mullenweg_why_working_from_home_is_good_for_business
4014,3 ways to be a more effective fundraiser,A_2258,2019-02-01,2300000,69000,https://ted.com/talks/kara_logan_berlin_3_ways_to_be_a_more_effective_fundraiser
4015,8 lessons on building a company people enjoy working for,A_3279,2019-02-01,3600000,109000,https://ted.com/talks/patty_mccord_8_lessons_on_building_a_company_people_enjoy_working_for
4016,A history of Indigenous languages — and how to revitalize them,A_2567,2019-02-01,2000000,61000,https://ted.com/talks/lindsay_morcom_a_history_of_indigenous_languages_and_how_to_revitalize_them
4017,An unsung hero of the civil rights movement,A_786,2019-02-01,404000,12000,https://ted.com/talks/christina_greer_an_unsung_hero_of_the_civil_rights_movement
4018,Can you solve the jail break riddle?,A_934,2019-02-01,3400000,103000,https://ted.com/talks/daniel_finkel_can_you_solve_the_jail_break_riddle
4019,How one journalist risked her life to hold murderers accountable,A_786,2019-02-01,1000000,31000,https://ted.com/talks/christina_greer_how_one_journalist_risked_her_life_to_hold_murderers_accountable
4020,How one team turned a sprint project into a marathon success,A_1192,2019-02-01,31000,947,https://ted.com/talks/dropbox_how_one_team_turned_a_sprint_project_into_a_marathon_success
4021,How risk-taking changes a teenager's brain,A_2287,2019-02-01,2300000,71000,https://ted.com/talks/kashfia_rahman_how_risk_taking_changes_a_teenager_s_brain
4022,Notes of a native son: the world according to James Baldwin,A_786,2019-02-01,991000,29000,https://ted.com/talks/christina_greer_notes_of_a_native_son_the_world_according_to_james_baldwin
4023,Reimagining gender inclusivity in sports,A_1938,2019-02-01,22000,684,https://ted.com/talks/jenna_weiner_reimagining_gender_inclusivity_in_sports
4024,The chaotic brilliance of artist Jean-Michel Basquiat,A_2147,2019-02-01,900000,27000,https://ted.com/talks/jordana_moore_saggese_the_chaotic_brilliance_of_artist_jean_michel_basquiat
4025,The crisis of leadership — and a new way forward,A_1621,2019-02-01,2400000,73000,https://ted.com/talks/halla_tomasdottir_and_bryn_freedman_the_crisis_of_leadership_and_a_new_way_forward
4026,The intangible effects of walls,A_133,2019-02-01,2100000,63000,https://ted.com/talks/alexandra_auer_the_intangible_effects_of_walls_apr_2020
4027,The sexual deception of orchids,A_325,2019-02-01,512000,15000,https://ted.com/talks/anne_gaskett_the_sexual_deception_of_orchids
4028,Three ways the universe could end ,A_4287,2019-02-01,2000000,60000,https://ted.com/talks/venus_keus_three_ways_the_universe_could_end
4029,What is consciousness?,A_2939,2019-02-01,1200000,36000,https://ted.com/talks/michael_s_a_graziano_what_is_consciousness
4030,Where did the Moon come from? A new theory,A_3751,2019-02-01,3100000,93000,https://ted.com/talks/sarah_t_stewart_where_did_the_moon_come_from_a_new_theory
4031,Why should you read sci-fi superstar Octavia E. Butler?,A_428,2019-02-01,350000,10000,https://ted.com/talks/ayana_jamieson_and_moya_bailey_why_should_you_read_sci_fi_superstar_octavia_e_butler
4032,"Why should you read Shakespeare's ""The Tempest""?",A_1755,2019-02-01,923000,27000,https://ted.com/talks/iseult_gillespie_why_should_you_read_shakespeare_s_the_tempest
4033,Why talent carries you further than fame,A_2676,2019-02-01,4700000,142000,https://ted.com/talks/maisie_williams_why_talent_carries_you_further_than_fame
4034,Why we ignore obvious problems — and how to act on them,A_2953,2019-02-01,2500000,75000,https://ted.com/talks/michele_wucker_why_we_ignore_obvious_problems_and_how_to_act_on_them
4035,Will there ever be a mile-high skyscraper? ,A_3942,2019-02-01,2200000,67000,https://ted.com/talks/stefan_al_will_there_ever_be_a_mile_high_skyscraper
4036,3 questions we should ask about nuclear weapons,A_1310,2019-03-01,1900000,59000,https://ted.com/talks/emma_belcher_3_questions_we_should_ask_about_nuclear_weapons
4037,A brief history of dogs,A_1034,2019-03-01,2600000,79000,https://ted.com/talks/david_ian_howe_a_brief_history_of_dogs
4038,An app that predicts the impact of global climate change,A_3755,2019-03-01,42000,1200,https://ted.com/talks/sarvesh_subramanian_an_app_that_predicts_the_impact_of_global_climate_change
4039,An evolutionary perspective on human health and disease,A_2463,2019-03-01,2000000,62000,https://ted.com/talks/lara_durgavich_an_evolutionary_perspective_on_human_health_and_disease
4040,Can we edit memories?,A_215,2019-03-01,2300000,70000,https://ted.com/talks/amy_milton_can_we_edit_memories
4041,Can you solve the unstoppable blob riddle?,A_934,2019-03-01,5800000,174000,https://ted.com/talks/daniel_finkel_can_you_solve_the_unstoppable_blob_riddle
4042,Frida Kahlo: The woman behind the legend,A_1755,2019-03-01,1400000,42000,https://ted.com/talks/iseult_gillespie_frida_kahlo_the_woman_behind_the_legend
4043,Harvey Milk's radical vision of equality,A_2558,2019-03-01,225000,6700,https://ted.com/talks/lillian_faderman_harvey_milk_s_radical_vision_of_equality
4044,How does the Rorschach inkblot test work?,A_890,2019-03-01,6400000,194000,https://ted.com/talks/damion_searls_how_does_the_rorschach_inkblot_test_work
4045,How I sued Cambridge Analytica over my personal data,A_1013,2019-03-01,60000,1800,https://ted.com/talks/david_carroll_how_i_sued_cambridge_analytica_over_my_personal_data
4046,"How marijuana reform could repair, reclaim and restore communities",A_2397,2019-03-01,1600000,48000,https://ted.com/talks/khadijah_tribble_how_marijuana_reform_could_repair_reclaim_and_restore_communities
4047,How tall can a tree grow?,A_4278,2019-03-01,1200000,38000,https://ted.com/talks/valentin_hammoudi_how_tall_can_a_tree_grow
4048,How the magic of kindness helped me survive the Holocaust,A_4348,2019-03-01,2500000,76000,https://ted.com/talks/werner_reich_how_the_magic_of_kindness_helped_me_survive_the_holocaust
4049,How to connect with people who are different than you,A_24,2019-03-01,55000,1600,https://ted.com/talks/abigail_spanberger_how_to_connect_with_people_who_are_different_than_you
4050,Painting sharks ... for science,A_1603,2019-03-01,35000,1000,https://ted.com/talks/guy_harvey_painting_sharks_for_science
4051,Scenes from a Black trans life,A_878,2019-03-01,1800000,54000,https://ted.com/talks/d_l_stewart_scenes_from_a_black_trans_life
4052,The case for vermicomposting,A_1076,2019-03-01,8700,263,https://ted.com/talks/david_witzeneder_the_case_for_vermicomposting
4053,The fundamental right to seek asylum,A_2879,2019-03-01,1900000,58000,https://ted.com/talks/melanie_nezer_the_fundamental_right_to_seek_asylum
4054,The historic women's suffrage march on Washington,A_2959,2019-03-01,426000,12000,https://ted.com/talks/michelle_mehrtens_the_historic_women_s_suffrage_march_on_washington
4055,The origins of blackface and Black stereotypes,A_1199,2019-03-01,584000,17000,https://ted.com/talks/dwan_reece_the_origins_of_blackface_and_black_stereotypes
4056,"The past, present and future of nicotine addiction",A_3002,2019-03-01,2300000,70000,https://ted.com/talks/mitch_zeller_the_past_present_and_future_of_nicotine_addiction
4057,The physics of surfing,A_3137,2019-03-01,437000,13000,https://ted.com/talks/nick_pizzo_the_physics_of_surfing
4058,The real relationship between your age and your chance of success,A_99,2019-03-01,3400000,103000,https://ted.com/talks/albert_laszlo_barabasi_the_real_relationship_between_your_age_and_your_chance_of_success
4059,The secret life of dogs,A_2207,2019-03-01,118000,3500,https://ted.com/talks/julia_espinosa_the_secret_life_of_dogs
4060,The secret weapon that let dinosaurs take over the planet,A_1316,2019-03-01,434000,13000,https://ted.com/talks/emma_schachner_the_secret_weapon_that_let_dinosaurs_take_over_the_planet
4061,The wicked wit of Jane Austen,A_1755,2019-03-01,1400000,42000,https://ted.com/talks/iseult_gillespie_the_wicked_wit_of_jane_austen
4062,Wake Up America — we are better than this!,A_1248,2019-03-01,62000,1800,https://ted.com/talks/elijah_cummings_wake_up_america_we_are_better_than_this
4063,"What ""Machiavellian"" really means",A_3320,2019-03-01,2200000,66000,https://ted.com/talks/pazit_cahlon_and_alex_gendler_what_machiavellian_really_means
4064,When do kids start to care about other people's opinions? ,A_3727,2019-03-01,793000,23000,https://ted.com/talks/sara_valencia_botto_when_do_kids_start_to_care_about_other_people_s_opinions
4065,Why do hospitals have particle accelerators?,A_3323,2019-03-01,270000,8100,https://ted.com/talks/pedro_brugarolas_why_do_hospitals_have_particle_accelerators
4066,Why language is humanity's greatest invention,A_1057,2019-03-01,1600000,48000,https://ted.com/talks/david_peterson_why_language_is_humanity_s_greatest_invention
4067,Why should you read Sylvia Plath?,A_1755,2019-03-01,1400000,44000,https://ted.com/talks/iseult_gillespie_why_should_you_read_sylvia_plath
4068,"""A Bird Made of Birds""",A_3741,2019-04-01,3200000,97000,https://ted.com/talks/sarah_kay_a_bird_made_of_birds
4069,"""First Kiss""",A_4185,2019-04-01,455000,13000,https://ted.com/talks/tim_seibles_first_kiss
4070,"""King of the World"" / ""Nothing Has to Be True"" / ""My Silver Lining""",A_1436,2019-04-01,5900,179,https://ted.com/talks/first_aid_kit_king_of_the_world_nothing_has_to_be_true_my_silver_lining
4071,"""Stumbling towards intimacy"": An improvised TED Talk",A_346,2019-04-01,483000,14000,https://ted.com/talks/anthony_veneziale_stumbling_towards_intimacy_an_improvised_ted_talk
4072,"""Tumba La Nyama"" / ""Mulema""",A_3521,2019-04-01,631000,18000,https://ted.com/talks/richard_bona_tumba_la_nyama_mulema
4073,"""You Are Not Alone"" / ""Extraordinary Being"" / ""Shine""",A_1290,2019-04-01,46000,1300,https://ted.com/talks/emeli_sande_you_are_not_alone_extraordinary_being_shine
4074,"""You Have the Rite""",A_2704,2019-04-01,3400000,102000,https://ted.com/talks/marc_bamuthi_joseph_you_have_the_rite
4075,3 steps to turn everyday get-togethers into transformative gatherings,A_3401,2019-04-01,2500000,75000,https://ted.com/talks/priya_parker_3_steps_to_turn_everyday_get_togethers_into_transformative_gatherings
4076,5 challenges we could solve by designing new proteins,A_997,2019-04-01,2100000,63000,https://ted.com/talks/david_baker_5_challenges_we_could_solve_by_designing_new_proteins
4077,A bold plan to empower 1.6 million out-of-school girls in India,A_3677,2019-04-01,1700000,53000,https://ted.com/talks/safeena_husain_a_bold_plan_to_empower_1_6_million_out_of_school_girls_in_india
4078,A climate change solution that's right under our feet,A_409,2019-04-01,2000000,60000,https://ted.com/talks/asmeret_asefaw_berhe_a_climate_change_solution_that_s_right_under_our_feet
4079,A fascinating time capsule of human feelings toward AI,A_2626,2019-04-01,1900000,59000,https://ted.com/talks/lucy_farey_jones_a_fascinating_time_capsule_of_human_feelings_toward_ai
4080,A historical musical that examines Black identity in the 1901 World's Fair,A_203,2019-04-01,2100000,63000,https://ted.com/talks/amma_y_ghartey_tagoe_kootin_a_historical_musical_that_examines_black_identity_in_the_1901_world_s_fair
4081,A love story for the coral reef crisis,A_425,2019-04-01,358000,10000,https://ted.com/talks/ayana_elizabeth_johnson_a_love_story_for_the_coral_reef_crisis
4082,"A new type of medicine, custom-made with tiny proteins",A_798,2019-04-01,1800000,55000,https://ted.com/talks/christopher_bahl_a_new_type_of_medicine_custom_made_with_tiny_proteins
4083,"A new way to ""grow"" islands and coastlines",A_3909,2019-04-01,283000,8500,https://ted.com/talks/skylar_tibbits_a_new_way_to_grow_islands_and_coastlines
4084,A new way to get every child ready for kindergarten,A_828,2019-04-01,2300000,69000,https://ted.com/talks/claudia_miner_a_new_way_to_get_every_child_ready_for_kindergarten
4085,A vision for the future of Sierra Leone,A_2230,2019-04-01,1800000,55000,https://ted.com/talks/julius_maada_bio_a_vision_for_the_future_of_sierra_leone
4086,"After billions of years of monotony, the universe is waking up",A_1019,2019-04-01,2200000,66000,https://ted.com/talks/david_deutsch_after_billions_of_years_of_monotony_the_universe_is_waking_up
4087,An architect's guide to living on Mars,A_531,2019-04-01,36000,1100,https://ted.com/talks/bjarke_ingels_an_architect_s_guide_to_living_on_mars
4088,An ingenious proposal for scaling up marine protection,A_4131,2019-04-01,1900000,57000,https://ted.com/talks/the_nature_conservancy_an_ingenious_proposal_for_scaling_up_marine_protection
4089,Architectural secrets of the world's ancient wonders,A_557,2019-04-01,765000,22000,https://ted.com/talks/brandon_clifford_architectural_secrets_of_the_world_s_ancient_wonders
4090,Can we cure genetic diseases by rewriting DNA?,A_1063,2019-04-01,2300000,70000,https://ted.com/talks/david_r_liu_can_we_cure_genetic_diseases_by_rewriting_dna
4091,Can you solve the cuddly duddly fuddly wuddly riddle?,A_934,2019-04-01,2600000,79000,https://ted.com/talks/daniel_finkel_can_you_solve_the_cuddly_duddly_fuddly_wuddly_riddle
4092,Creativity builds nations,A_3048,2019-04-01,253000,7600,https://ted.com/talks/muthoni_drummer_queen_creativity_builds_nations
4093,Digital humans that look just like us,A_1170,2019-04-01,697000,20000,https://ted.com/talks/doug_roble_digital_humans_that_look_just_like_us
4094,Everything around you can become a computer,A_1764,2019-04-01,607000,18000,https://ted.com/talks/ivan_poupyrev_everything_around_you_can_become_a_computer
4095,Facebook's role in Brexit — and the threat to democracy,A_658,2019-04-01,4300000,129000,https://ted.com/talks/carole_cadwalladr_facebook_s_role_in_brexit_and_the_threat_to_democracy
4096,"Floating cities, the LEGO House and other architectural forms of the future",A_531,2019-04-01,1200000,36000,https://ted.com/talks/bjarke_ingels_floating_cities_the_lego_house_and_other_architectural_forms_of_the_future
4097,Grief and love in the animal kingdom,A_442,2019-04-01,3400000,104000,https://ted.com/talks/barbara_j_king_grief_and_love_in_the_animal_kingdom
4098,Helping others makes us happier — but it matters how we do it,A_1259,2019-04-01,4099999,123000,https://ted.com/talks/elizabeth_dunn_helping_others_makes_us_happier_but_it_matters_how_we_do_it
4099,How AI could become an extension of your mind,A_384,2019-04-01,747000,22000,https://ted.com/talks/arnav_kapur_how_ai_could_become_an_extension_of_your_mind
4100,How civilization could destroy itself — and 4 ways we could prevent it,A_3134,2019-04-01,2500000,76000,https://ted.com/talks/nick_bostrom_how_civilization_could_destroy_itself_and_4_ways_we_could_prevent_it
4101,How climate change could make our food less nutritious,A_2441,2019-04-01,2200000,68000,https://ted.com/talks/kristie_ebi_how_climate_change_could_make_our_food_less_nutritious
4102,How community-led conservation can save wildlife,A_3027,2019-04-01,1900000,58000,https://ted.com/talks/moreangels_mbizah_how_community_led_conservation_can_save_wildlife
4103,How craving attention makes you less creative,A_2161,2019-04-01,6600000,199000,https://ted.com/talks/joseph_gordon_levitt_how_craving_attention_makes_you_less_creative
4104,How does the stock market work?,A_3219,2019-04-01,6000000,182000,https://ted.com/talks/oliver_elfenbaum_how_does_the_stock_market_work
4105,How film transforms the way we see the world,A_3830,2019-04-01,2400000,73000,https://ted.com/talks/sharmeen_obaid_chinoy_how_film_transforms_the_way_we_see_the_world
4106,How hip-hop helps us understand science,A_966,2019-04-01,2000000,61000,https://ted.com/talks/danielle_n_lee_how_hip_hop_helps_us_understand_science
4107,How I bring myth and magic to life,A_1688,2019-04-01,19000,576,https://ted.com/talks/hiromi_ozaki_how_i_bring_myth_and_magic_to_life
4108,How I helped make Lego accessible to the blind,A_2842,2019-04-01,51000,1500,https://ted.com/talks/matthew_shifrin_how_i_helped_make_lego_accessible_to_the_blind
4109,How ocean noise destroys marine ecosystems,A_3985,2019-04-01,55000,1600,https://ted.com/talks/steve_simpson_how_ocean_noise_destroys_marine_ecosystems
